OBJECTID,ISO,u5pop.mean,imr.mean.10000,imr.perc.mean,uw.count.sum,uw.perc.mean
20798,BDI,41358.53234,1139.502768,0.113950277,47.8004949,0.468259687
20799,BDI,28824.61914,977,0.0977,4.104363453,0.293
20800,BDI,58067.01172,1244,0.1244,13.69420958,0.325
20801,BDI,28824.61914,977,0.0977,41.67910942,0.293
20802,BDI,44034.71094,1140,0.114,68.60803639,0.47
20803,BDI,58067.01172,1244,0.1244,47.76018925,0.325
20804,BDI,33270.41016,1138,0.1138,37.77398262,0.463
20805,BDI,58067.01172,1244,0.1244,20.34264129,0.325
20806,BDI,58067.01172,1244,0.1244,23.05302458,0.325
20807,BDI,58067.01172,1244,0.1244,21.30608377,0.325
20808,BDI,44034.71094,1140,0.114,45.77919882,0.47
20809,BDI,44034.71094,1140,0.114,19.56491657,0.47
20810,BDI,28824.61914,977,0.0977,55.44982964,0.293
20811,BDI,28824.61914,977,0.0977,33.82411439,0.293
20812,BDI,44034.71094,1140,0.114,26.94183602,0.47
20813,BDI,44034.71094,1140,0.114,32.31341645,0.47
20814,BDI,33270.41016,1138,0.1138,32.51032949,0.463
20815,BDI,44034.71094,1140,0.114,29.19166974,0.47
20816,BDI,58067.01172,1244,0.1244,32.8872448,0.325
20817,BDI,29857.14473,1160.370848,0.116037085,16.86965488,0.30272583
20818,BDI,33270.41016,1138,0.1138,35.09499314,0.463
20819,BDI,28824.61914,977,0.0977,34.33507289,0.293
20820,BDI,44034.71094,1140,0.114,46.70400273,0.47
20821,BDI,44034.71094,1140,0.114,64.01313595,0.47
20822,BDI,58067.01172,1244,0.1244,17.88020082,0.325
20823,BDI,44034.71094,1140,0.114,85.59666807,0.47
20824,BDI,44034.71094,1140,0.114,29.05750411,0.47
20825,BDI,33270.41016,1138,0.1138,36.18503712,0.463
20826,BDI,28824.61914,977,0.0977,85.98548791,0.293
20827,BDI,58067.01172,1244,0.1244,52.08726128,0.325
20828,BDI,44034.71094,1140,0.114,45.00472506,0.47
20829,BDI,44034.71094,1140,0.114,58.61328866,0.47
20830,BDI,44034.71094,1140,0.114,25.46297608,0.47
20831,BDI,33270.41016,1138,0.1138,139.4550883,0.463
20832,BDI,9492.952,1105,0.1105,29.711359,0.36
20833,BDI,44034.71094,1140,0.114,26.87620369,0.47
20834,BDI,44034.71094,1140,0.114,80.5961016,0.47
20835,BDI,58067.01172,1244,0.1244,12.03416126,0.325
20836,BDI,58067.01172,1244,0.1244,7.556374845,0.325
20837,BDI,62839.26953,1148,0.1148,42.73011395,0.459
20838,BDI,62839.26953,1148,0.1148,28.08833231,0.459
20839,BDI,44343.33984,1186,0.1186,17.74710437,0.316
20840,BDI,32200.24023,1149,0.1149,64.64352296,0.311
20841,BDI,62839.26953,1148,0.1148,24.89683065,0.459
20842,BDI,62839.26953,1148,0.1148,31.40108059,0.459
20843,BDI,62839.26953,1148,0.1148,19.89570541,0.459
20844,BDI,60301.92969,1158,0.1158,26.70353157,0.438
20845,BDI,60301.92969,1158,0.1158,38.10129029,0.438
20846,BDI,60301.92969,1158,0.1158,12.693216,0.438
20847,BDI,50081.10156,1140,0.114,45.53197946,0.485
20848,BDI,60301.92969,1158,0.1158,21.52837813,0.438
20849,BDI,60301.92969,1158,0.1158,41.94376654,0.438
20850,BDI,60301.92969,1158,0.1158,73.21669621,0.438
20851,BDI,32328.19833,1137.53115,0.113753115,46.71323428,0.462062299
20852,BDI,44034.71094,1140,0.114,45.00315107,0.47
20853,BDI,29677.92826,988.4920301,0.098849203,12.14592858,0.294264673
20854,BDI,32902.393,1137.816872,0.113781687,21.28890628,0.462633745
20855,BDI,60747.28024,1190.08301,0.119008301,55.17586764,0.400259132
20856,BDI,44332.43908,1140,0.114,21.58748802,0.47073861
20857,BDI,44034.71094,1140,0.114,13.11151925,0.47
20858,BDI,44034.71094,1140,0.114,19.07536453,0.47
20859,BDI,44034.71094,1140,0.114,68.39533739,0.47
20860,BDI,44034.71094,1140,0.114,25.45110851,0.47
20861,BDI,22184.13086,1134,0.1134,10.78533337,0.308
20862,BDI,43848.8818,1139.965473,0.113996547,41.76515741,0.469879156
20863,BDI,28824.61914,977,0.0977,67.03254604,0.293
20864,BDI,44034.71094,1140,0.114,27.57594492,0.47
20865,BDI,60301.92969,1158,0.1158,38.83394885,0.438
20866,BDI,50081.10156,1140,0.114,61.16901573,0.485
20867,BDI,44343.33984,1186,0.1186,33.48200219,0.316
20868,BDI,62839.26953,1148,0.1148,152.4866256,0.459
20869,BDI,62839.26953,1148,0.1148,87.55679497,0.459
20870,BDI,62839.26953,1148,0.1148,75.97523095,0.459
20871,BDI,62839.26953,1148,0.1148,19.44372467,0.459
20872,BDI,62839.26953,1148,0.1148,62.84638091,0.459
20873,BDI,44343.33984,1186,0.1186,42.3241781,0.316
20874,BDI,60301.92969,1158,0.1158,29.50583252,0.438
20875,BDI,60301.92969,1158,0.1158,21.1752118,0.438
20876,BDI,32200.24023,1149,0.1149,10.75263614,0.311
20877,BDI,60301.92969,1158,0.1158,41.69027785,0.438
20878,BDI,62839.26953,1148,0.1148,84.93784403,0.459
20879,BDI,33270.41016,1138,0.1138,62.11771935,0.463
20880,BDI,62839.26953,1148,0.1148,19.09317284,0.459
20881,BDI,50081.10156,1140,0.114,75.59776521,0.485
20882,BDI,59043.37728,1157.596929,0.115759693,144.3658746,0.432312223
20883,BDI,62839.26953,1148,0.1148,37.65228363,0.459
20884,BDI,44343.33984,1186,0.1186,58.82321649,0.316
20885,BDI,44343.33984,1186,0.1186,20.70567229,0.316
20886,BDI,31260.78906,1137,0.1137,13.01205519,0.461
20887,BDI,52082.1699,1236.754493,0.123675449,14.51319705,0.287449102
20888,BDI,28824.61914,977,0.0977,5.535231256,0.293
20889,BDI,58243.26562,1240.45443,0.124045443,41.72600027,0.329949025
20890,BDI,28824.61914,977,0.0977,13.13234713,0.293
20891,BDI,44034.71094,1140,0.114,19.45725295,0.47
20892,BDI,58663.47547,1232.001377,0.123200138,33.18431052,0.341748077
20893,BDI,28824.61914,977,0.0977,48.15537883,0.293
20894,BDI,33270.41016,1138,0.1138,79.18414717,0.463
20895,BDI,33270.41016,1138,0.1138,44.86687167,0.463
20896,BDI,44034.71094,1140,0.114,63.05648794,0.47
20897,BDI,58067.01172,1244,0.1244,15.17818156,0.325
20898,BDI,33270.41016,1138,0.1138,37.05376007,0.463
20899,BDI,58067.01172,1244,0.1244,79.5852348,0.325
20900,BDI,33270.41016,1138,0.1138,64.00189633,0.463
20901,BDI,33270.41016,1138,0.1138,40.21981279,0.463
20902,BDI,44034.71094,1140,0.114,37.83651861,0.47
20903,BDI,44120.36204,1140,0.114,82.08628593,0.470212485
20904,BDI,28824.61914,977,0.0977,10.63613446,0.293
20905,BDI,28824.61914,977,0.0977,15.09978934,0.293
20906,BDI,22184.13086,1134,0.1134,10.16605716,0.308
20907,BDI,62839.26953,1148,0.1148,84.76870323,0.459
20908,BDI,44034.71094,1140,0.114,30.87075192,0.47
20909,BDI,58067.01172,1244,0.1244,26.71149001,0.325
20910,BDI,20061.48461,1118.820469,0.111882047,61.40074396,0.403136616
20911,BDI,58067.01172,1244,0.1244,35.84627599,0.325
20912,BDI,44034.71094,1140,0.114,33.47586875,0.47
20913,BDI,44034.71094,1140,0.114,42.12640102,0.47
20914,BDI,22184.13086,1134,0.1134,8.37033598,0.308
20915,BDI,33270.41016,1138,0.1138,30.33339527,0.463
20916,BDI,41825.68911,1201.504707,0.120150471,24.5527324,0.294499059
20917,BDI,44034.71094,1140,0.114,25.84237961,0.47
20918,BDI,44034.71094,1140,0.114,16.65847716,0.47
20919,BDI,44034.71094,1140,0.114,13.81641894,0.47
20920,BDI,58067.01172,1244,0.1244,24.40839023,0.325
20921,BDI,44034.71094,1140,0.114,20.07571684,0.47
20922,BDI,33901.77355,1137.420979,0.113742098,13.40842502,0.464367831
20923,BDI,50081.10156,1140,0.114,54.1858597,0.485
20924,BDI,44034.71094,1140,0.114,59.71541481,0.47
20925,BDI,60301.92969,1158,0.1158,45.619723,0.438
20926,BDI,44034.71094,1140,0.114,42.93169617,0.47
20927,BDI,44034.71094,1140,0.114,10.84409021,0.47
20928,BDI,58067.01172,1244,0.1244,29.57414836,0.325
20929,BDI,44034.71094,1140,0.114,63.18532359,0.47
20930,BDI,19056.88985,1117.361785,0.111736179,45.96961336,0.398583752
20931,BDI,58067.01172,1244,0.1244,26.74118594,0.325
20932,BDI,28824.61914,977,0.0977,30.46406629,0.293
20933,BDI,33270.41016,1138,0.1138,100.5053112,0.463
20934,BDI,44034.71094,1140,0.114,21.27569039,0.47
20935,BDI,33270.41016,1138,0.1138,35.19356753,0.463
20936,BDI,58067.01172,1244,0.1244,31.02662677,0.325
20937,BDI,44034.71094,1140,0.114,30.50304482,0.47
20938,BDI,44034.71094,1140,0.114,56.06098632,0.47
20939,BDI,22184.13086,1134,0.1134,9.592684029,0.308
20940,BDI,44034.71094,1140,0.114,56.49226891,0.47
20941,BDI,44034.71094,1140,0.114,14.09138536,0.47
20942,BDI,32905.8619,1137.470671,0.113747067,73.31693974,0.461347853
20943,BDI,33270.41016,1138,0.1138,51.73999716,0.463
20944,BDI,28824.61914,977,0.0977,26.05174958,0.293
20945,BDI,44034.71094,1140,0.114,35.42456841,0.47
20946,BDI,58067.01172,1244,0.1244,32.20157464,0.325
20947,BDI,44034.71094,1140,0.114,63.34949421,0.47
20948,BDI,28824.61914,977,0.0977,66.04430073,0.293
20949,BDI,44034.71094,1140,0.114,78.64534171,0.47
20950,BDI,44034.71094,1140,0.114,55.58423383,0.47
20951,BDI,28824.61914,977,0.0977,16.04446052,0.293
20952,BDI,24827.49271,1143.084787,0.114308479,3.329576442,0.306183043
20953,BDI,44034.71094,1140,0.114,153.9826426,0.47
20954,BDI,59848.79826,1263.447078,0.126344708,15.02781994,0.282110584
20955,BDI,44034.71094,1140,0.114,20.84385463,0.47
20956,BDI,28824.61914,977,0.0977,27.67044975,0.293
20957,BDI,44034.71094,1140,0.114,144.079986,0.47
20958,BDI,44034.71094,1140,0.114,51.87019726,0.47
20959,BDI,58067.01172,1244,0.1244,19.03062046,0.325
20960,BDI,58067.01172,1244,0.1244,4.522400039,0.325
20961,BDI,44034.71094,1140,0.114,32.16878355,0.47
20962,BDI,58067.01172,1244,0.1244,34.65805211,0.325
20963,BDI,44034.71094,1140,0.114,73.42106346,0.47
20964,BDI,44034.71094,1140,0.114,13.69022426,0.47
20965,BDI,44034.71094,1140,0.114,26.39813877,0.47
20966,BDI,33270.41016,1138,0.1138,107.0636105,0.463
20967,BDI,44034.71094,1140,0.114,75.16436496,0.47
20968,BDI,44034.71094,1140,0.114,70.69518952,0.47
20969,BDI,28824.61914,977,0.0977,8.551174986,0.293
20970,BDI,33270.41016,1138,0.1138,78.26162935,0.463
20971,BDI,44034.71094,1140,0.114,19.96622059,0.47
20972,BDI,28824.61914,977,0.0977,22.38416199,0.293
20973,BDI,44034.71094,1140,0.114,43.79783655,0.47
20974,BDI,54810.72454,1246.132072,0.124613207,14.29861083,0.285573586
20975,BDI,28824.61914,977,0.0977,19.15422482,0.293
20976,BDI,44034.71094,1140,0.114,7.968133226,0.47
20977,BDI,35133.48362,1138.346158,0.113834616,21.03739623,0.464211552
20978,BDI,33270.41016,1138,0.1138,66.24097404,0.463
20979,BDI,44034.71094,1140,0.114,28.22576403,0.47
20980,BDI,33270.41016,1138,0.1138,40.69537051,0.463
20981,BDI,33270.41016,1138,0.1138,67.47418088,0.463
20982,BDI,44034.71094,1140,0.114,55.64069821,0.47
20983,BDI,44034.71094,1140,0.114,41.86454111,0.47
20984,BDI,33270.41016,1138,0.1138,73.56464647,0.463
20985,BDI,44034.71094,1140,0.114,38.69917361,0.47
20986,BDI,44034.71094,1140,0.114,34.1989219,0.47
20987,BDI,44034.71094,1140,0.114,32.15837379,0.47
20988,BDI,58067.01172,1244,0.1244,48.75765707,0.325
20989,BDI,36464.49141,1183.079179,0.118307918,8.981729432,0.298184164
20990,BDI,44034.71094,1140,0.114,30.36007883,0.47
20991,BDI,40660.31153,1139.373039,0.113937304,11.6263019,0.467805636
20992,BDI,36066.70788,1138.51955,0.113851955,25.41642818,0.464818426
20993,BDI,28824.61914,977,0.0977,6.007426346,0.293
20994,BDI,44034.71094,1140,0.114,33.72906947,0.47
20995,BDI,44034.71094,1140,0.114,25.4060777,0.47
20996,BDI,33270.41016,1138,0.1138,81.68201246,0.463
20997,BDI,10717.9251,1105.2535,0.11052535,4.988304517,0.360791227
20998,BDI,28824.61914,977,0.0977,21.39373541,0.293
20999,BDI,58067.01172,1244,0.1244,18.57214941,0.325
21000,BDI,28824.61914,977,0.0977,28.99738863,0.293
21001,BDI,11560.80558,1106.477373,0.110647737,9.369874295,0.364611196
21002,BDI,22184.13086,1134,0.1134,13.5003152,0.308
21003,BDI,44034.71094,1140,0.114,29.81938989,0.47
21004,BDI,28824.61914,977,0.0977,88.59541832,0.293
21005,BDI,58067.01172,1244,0.1244,27.77323848,0.325
21006,BDI,28824.61914,977,0.0977,15.5905769,0.293
21007,BDI,44034.71094,1140,0.114,66.58367005,0.47
21008,BDI,49862.00368,1140,0.114,33.83569776,0.484456458
21009,BDI,31303.34044,1137.021174,0.113702117,56.43552768,0.461042348
21010,BDI,62497.77537,1154.869587,0.115486959,56.13617584,0.449411202
21011,BDI,31259.42235,1136.973944,0.113697394,54.99332951,0.460883558
21012,BDI,50081.10156,1140,0.114,101.8305203,0.485
21013,BDI,50081.10156,1140,0.114,17.22146734,0.485
21014,BDI,62839.26953,1148,0.1148,44.94987838,0.459
21015,BDI,44034.71094,1140,0.114,33.24683332,0.47
21016,BDI,44137.21375,1140,0.114,64.96695318,0.470254291
21017,BDI,44034.71094,1140,0.114,48.80285854,0.47
21018,BDI,30949.49571,1005.616998,0.1005617,81.57719356,0.296149239
21019,BDI,50081.10156,1140,0.114,76.88904896,0.485
21020,BDI,44343.33984,1186,0.1186,18.39044268,0.316
21021,BDI,50081.10156,1140,0.114,85.35841442,0.485
21022,BDI,62839.26953,1148,0.1148,31.21110009,0.459
21023,BDI,44343.33984,1186,0.1186,24.94216814,0.316
21024,BDI,60301.92969,1158,0.1158,59.08490913,0.438
21025,BDI,50081.10156,1140,0.114,25.21032219,0.485
21026,BDI,62839.26953,1148,0.1148,76.06094811,0.459
21027,BDI,60301.92969,1158,0.1158,24.59002059,0.438
21028,BDI,44343.33984,1186,0.1186,39.7715368,0.316
21029,BDI,62839.26953,1148,0.1148,95.05111729,0.459
21030,BDI,44343.33984,1186,0.1186,34.95760485,0.316
21031,BDI,62839.26953,1148,0.1148,71.76129269,0.459
21032,BDI,31260.78906,1137,0.1137,81.88513227,0.461
21033,BDI,50081.10156,1140,0.114,72.0132862,0.485
21034,BDI,62839.26953,1148,0.1148,135.7600451,0.459
21035,BDI,50081.10156,1140,0.114,67.35287495,0.485
21036,BDI,50081.10156,1140,0.114,75.23622971,0.485
21037,BDI,62839.26953,1148,0.1148,64.15541979,0.459
21038,BDI,62839.26953,1148,0.1148,79.81856819,0.459
21039,BDI,62839.26953,1148,0.1148,45.77110134,0.459
21040,BDI,50081.10156,1140,0.114,37.47072452,0.485
21041,BDI,62839.26953,1148,0.1148,23.32017679,0.459
21042,BDI,50081.10156,1140,0.114,62.57009482,0.485
21043,BDI,44343.33984,1186,0.1186,34.87778184,0.316
21044,BDI,62839.26953,1148,0.1148,57.89316004,0.459
21045,BDI,60301.92969,1158,0.1158,58.06147364,0.438
21046,BDI,50081.10156,1140,0.114,56.93723978,0.485
21047,BDI,60301.92969,1158,0.1158,31.5449606,0.438
21048,BDI,44343.33984,1186,0.1186,45.17722301,0.316
21049,BDI,62839.26953,1148,0.1148,18.65136935,0.459
21050,BDI,31260.78906,1137,0.1137,43.19374977,0.461
21051,BDI,62839.26953,1148,0.1148,36.14401241,0.459
21052,BDI,50081.10156,1140,0.114,17.71005241,0.485
21053,BDI,60301.92969,1158,0.1158,34.41563708,0.438
21054,BDI,62839.26953,1148,0.1148,19.5920051,0.459
21055,BDI,60301.92969,1158,0.1158,39.45627991,0.438
21056,BDI,50081.10156,1140,0.114,132.0865508,0.485
21057,BDI,62839.26953,1148,0.1148,49.5834273,0.459
21058,BDI,44343.33984,1186,0.1186,29.8493987,0.316
21059,BDI,32200.24023,1149,0.1149,14.3293451,0.311
21060,BDI,44034.71094,1140,0.114,16.44827818,0.47
21061,BDI,44034.71094,1140,0.114,32.17126557,0.47
21062,BDI,58067.01172,1244,0.1244,19.4150667,0.325
21063,BDI,58067.01172,1244,0.1244,21.31953573,0.325
21064,BDI,33270.41016,1138,0.1138,111.296707,0.463
21065,BDI,28824.61914,977,0.0977,12.28969925,0.293
21066,BDI,58067.01172,1244,0.1244,20.75836535,0.325
21067,BDI,44034.71094,1140,0.114,43.02252825,0.47
21068,BDI,28824.61914,977,0.0977,67.83038434,0.293
21069,BDI,58067.01172,1244,0.1244,71.73153924,0.325
21070,BDI,33270.41016,1138,0.1138,51.80563042,0.463
21071,BDI,28824.61914,977,0.0977,25.48800384,0.293
21072,BDI,44034.71094,1140,0.114,17.93265151,0.47
21073,BDI,28824.61914,977,0.0977,20.49828282,0.293
21074,BDI,44034.71094,1140,0.114,45.053405,0.47
21075,BDI,36238.05955,1150.293174,0.115029317,67.4968283,0.329248122
21076,BDI,28824.61914,977,0.0977,41.55736029,0.293
21077,BDI,23623.04373,1128.201962,0.112820196,37.02767756,0.430734749
21078,BDI,62839.26953,1148,0.1148,78.3182303,0.459
21079,BDI,32200.24023,1149,0.1149,20.22676445,0.311
21080,BDI,28824.61914,977,0.0977,13.58175968,0.293
21081,BDI,44034.71094,1140,0.114,35.15598651,0.47
21082,BDI,33270.41016,1138,0.1138,97.59005904,0.463
21083,BDI,33270.41016,1138,0.1138,56.31615442,0.463
21084,BDI,58067.01172,1244,0.1244,155.5606569,0.325
21085,BDI,28824.61914,977,0.0977,19.85252549,0.293
21086,BDI,44034.71094,1140,0.114,29.49788154,0.47
21087,BDI,44034.71094,1140,0.114,102.1585439,0.47
21088,BDI,44034.71094,1140,0.114,70.04190469,0.47
21089,BDI,28824.61914,977,0.0977,24.19105282,0.293
21090,BDI,44034.71094,1140,0.114,23.13020218,0.47
21091,BDI,58067.01172,1244,0.1244,17.30120705,0.325
21092,BDI,44034.71094,1140,0.114,43.61494174,0.47
21093,BDI,44034.71094,1140,0.114,40.49697533,0.47
21094,BDI,33270.41016,1138,0.1138,53.63550642,0.463
21095,BDI,44034.71094,1140,0.114,16.01602861,0.47
21096,BDI,33270.41016,1138,0.1138,66.16480643,0.463
21097,BDI,44034.71094,1140,0.114,40.91978206,0.47
21098,BDI,58067.01172,1244,0.1244,21.24137074,0.325
21099,BDI,33270.41016,1138,0.1138,102.9664505,0.463
21100,BDI,28824.61914,977,0.0977,18.4415894,0.293
21101,BDI,58067.01172,1244,0.1244,60.49324212,0.325
21102,BDI,22184.13086,1134,0.1134,8.472049627,0.308
21103,BDI,62839.26953,1148,0.1148,131.1817891,0.459
21104,BDI,60301.92969,1158,0.1158,69.93135666,0.438
21105,BDI,60362.75864,1157.760265,0.115776027,53.50441671,0.438503444
21106,BDI,60301.92969,1158,0.1158,31.54077353,0.438
21107,BDI,62839.26953,1148,0.1148,108.4849461,0.459
21108,BDI,32200.24023,1149,0.1149,21.15797284,0.311
21109,BDI,50081.10156,1140,0.114,45.38100915,0.485
21110,BDI,28824.61914,977,0.0977,6.124098839,0.293
21111,BDI,28824.61914,977,0.0977,14.43816677,0.293
21112,BDI,44034.71094,1140,0.114,37.71208759,0.47
21113,BDI,44034.71094,1140,0.114,22.59815437,0.47
21114,BDI,44100.19385,1140,0.114,65.37397769,0.470162451
21115,BDI,33243.53185,1137.986625,0.113798663,40.41194562,0.46297325
21116,BDI,44237.38401,1140,0.114,46.82100489,0.470502795
21117,BDI,44034.71094,1140,0.114,25.25806446,0.47
21118,BDI,32534.39794,1026.961835,0.102696184,53.72605117,0.298498192
21119,BDI,28824.61914,977,0.0977,6.711197558,0.293
21120,BDI,33105.65094,1137.918015,0.113791802,60.60202142,0.46283603
21121,BDI,58370.46386,1237.895676,0.123789568,96.72278968,0.333520618
21122,BDI,44034.71094,1140,0.114,28.66145011,0.47
21123,BDI,44183.28081,1140,0.114,34.61337961,0.470368575
21124,BDI,61225.29294,1180.46718,0.118046718,66.46963922,0.413681228
21125,BDI,55543.34325,1181.48166,0.118148166,53.89767915,0.380037479
21126,BDI,37641.5181,1095.742512,0.109574251,37.7602531,0.306067358
21127,BDI,34124.26356,1048.373517,0.104837352,11.23966052,0.300854502
21128,BDI,62392.90614,1156.979164,0.115697916,100.7351571,0.446466584
21129,BDI,48066.67981,1140,0.114,39.21300877,0.480002585
21130,BDI,28981.85251,1144.180183,0.114418018,37.06183242,0.310036037
21131,BDI,50081.10156,1140,0.114,41.18797059,0.485
21132,BDI,46038.3866,1140,0.114,49.24341626,0.474970756
21133,BDI,32750.9583,1137.741518,0.113774152,110.7868096,0.462483035
21134,BDI,32085.55478,1137.410409,0.113741041,45.52377079,0.461820817
21135,BDI,39570.28315,1121.718358,0.112171836,126.2116869,0.308925944
21136,BDI,28824.61914,977,0.0977,22.82297848,0.293
21137,BDI,31984.7131,1137.360229,0.113736023,101.1818772,0.461720458
21138,BDI,31260.78906,1137,0.1137,35.37100174,0.461
21139,BDI,62839.26953,1148,0.1148,39.23959616,0.459
21140,BDI,62839.26953,1148,0.1148,78.57417288,0.459
21141,BDI,50081.10156,1140,0.114,39.48277318,0.485
21142,BDI,62839.26953,1148,0.1148,54.98377534,0.459
21143,BDI,50081.10156,1140,0.114,58.84309734,0.485
21144,BDI,62839.26953,1148,0.1148,127.8633534,0.459
21145,BDI,44343.33984,1186,0.1186,26.61862211,0.316
21146,BDI,50081.10156,1140,0.114,83.97079059,0.485
21147,BDI,32830.22295,1137.250171,0.113725017,55.87143868,0.46300137
21148,BDI,62839.26953,1148,0.1148,19.72997444,0.459
21149,BDI,50081.10156,1140,0.114,45.29489066,0.485
21150,BDI,50081.10156,1140,0.114,39.3274502,0.485
21151,BDI,49916.77498,1139.973806,0.113997381,135.5437165,0.484790448
21152,BDI,44343.33984,1186,0.1186,33.85839983,0.316
21153,BDI,50081.10156,1140,0.114,22.8080927,0.485
21154,BDI,50081.10156,1140,0.114,115.7813752,0.485
21155,BDI,62839.26953,1148,0.1148,53.82398686,0.459
21156,BDI,60301.92969,1158,0.1158,56.52645991,0.438
21157,BDI,31260.78906,1137,0.1137,114.5604213,0.461
21158,BDI,60301.92969,1158,0.1158,33.80785641,0.438
21159,BDI,22184.13086,1134,0.1134,17.73888991,0.308
21160,BDI,62839.26953,1148,0.1148,87.00477065,0.459
21161,BDI,62839.26953,1148,0.1148,51.04484596,0.459
21162,BDI,62839.26953,1148,0.1148,23.68912239,0.459
21163,BDI,62839.26953,1148,0.1148,24.69878508,0.459
21164,BDI,31260.78906,1137,0.1137,48.32286188,0.461
21165,BDI,50081.10156,1140,0.114,82.98768583,0.485
21166,BDI,44343.33984,1186,0.1186,18.38215775,0.316
21167,BDI,60301.92969,1158,0.1158,26.8747787,0.438
21168,BDI,31260.78906,1137,0.1137,25.04236281,0.461
21169,BDI,31260.78906,1137,0.1137,38.81321995,0.461
21170,BDI,50081.10156,1140,0.114,86.81385725,0.485
21171,BDI,50081.10156,1140,0.114,96.3718694,0.485
21172,BDI,32200.24023,1149,0.1149,30.12294245,0.311
21173,BDI,50081.10156,1140,0.114,104.013554,0.485
21174,BDI,62839.26953,1148,0.1148,30.79940735,0.459
21175,BDI,62839.26953,1148,0.1148,69.46209458,0.459
21176,BDI,50081.10156,1140,0.114,61.17766129,0.485
21177,BDI,62839.26953,1148,0.1148,82.08494888,0.459
21178,BDI,62839.26953,1148,0.1148,37.13296062,0.459
21179,BDI,62839.26953,1148,0.1148,91.38104934,0.459
21180,BDI,44343.33984,1186,0.1186,13.93397042,0.316
21181,BDI,50081.10156,1140,0.114,56.80616584,0.485
21182,BDI,44343.33984,1186,0.1186,38.16090634,0.316
21183,BDI,62839.26953,1148,0.1148,83.56693591,0.459
21184,BDI,31260.78906,1137,0.1137,49.21124537,0.461
21185,BDI,62839.26953,1148,0.1148,39.37491337,0.459
21186,BDI,62839.26953,1148,0.1148,109.0048245,0.459
21187,BDI,62838.72153,1148.00216,0.114800216,79.47694579,0.458995465
21188,BDI,62839.26953,1148,0.1148,73.57088951,0.459
21189,BDI,62839.26953,1148,0.1148,48.93247381,0.459
21190,BDI,44034.71094,1140,0.114,56.18936028,0.47
21191,BDI,50081.10156,1140,0.114,49.9764508,0.485
21192,BDI,62839.26953,1148,0.1148,53.15761562,0.459
